user_id,Total_Words,Correct_Answers,Incorrect_Answers,Correct_Precision (%),Incorrect_Precision (%),CP_Alive,IP_Alive,CP_Not Alive,IP_Not Alive,CP_ManMade,IP_ManMade,CP_Not ManMade,IP_Not ManMade
10287,130,126,4,96.92307692307692,3.076923076923077,100.0,0.0,100.0,0.0,90.625,9.375,96.96969696969697,3.0303030303030303
10289,130,112,18,86.15384615384616,13.846153846153848,81.25,18.75,93.93939393939394,6.0606060606060606,90.625,9.375,78.78787878787878,21.21212121212121
10290,130,129,1,99.23076923076924,0.7692307692307693,96.875,3.125,100.0,0.0,100.0,0.0,100.0,0.0
10291,130,126,4,96.92307692307692,3.076923076923077,93.75,6.25,96.96969696969697,3.0303030303030303,96.875,3.125,100.0,0.0
10294,130,130,0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
10296,130,127,3,97.6923076923077,2.307692307692308,96.875,3.125,100.0,0.0,93.75,6.25,100.0,0.0
10300,130,128,2,98.46153846153848,1.5384615384615383,96.875,3.125,100.0,0.0,96.875,3.125,100.0,0.0
10303,130,124,6,95.3846153846154,4.615384615384616,96.875,3.125,100.0,0.0,84.375,15.625,100.0,0.0
10305,130,126,4,96.92307692307692,3.076923076923077,93.75,6.25,100.0,0.0,96.875,3.125,96.96969696969697,3.0303030303030303
10314,130,126,4,96.92307692307692,3.076923076923077,90.625,9.375,100.0,0.0,96.875,3.125,100.0,0.0
10315,130,128,2,98.46153846153848,1.5384615384615383,100.0,0.0,100.0,0.0,96.875,3.125,96.96969696969697,3.0303030303030303
10318,130,129,1,99.23076923076924,0.7692307692307693,100.0,0.0,100.0,0.0,100.0,0.0,96.96969696969697,3.0303030303030303
10321,130,125,5,96.15384615384616,3.8461538461538463,96.875,3.125,100.0,0.0,87.5,12.5,100.0,0.0
10324,130,125,5,96.15384615384616,3.8461538461538463,96.875,3.125,96.96969696969697,3.0303030303030303,100.0,0.0,90.9090909090909,9.090909090909092
10326,130,120,10,92.3076923076923,7.6923076923076925,90.625,9.375,90.9090909090909,9.090909090909092,96.875,3.125,90.9090909090909,9.090909090909092
10328,130,128,2,98.46153846153848,1.5384615384615383,100.0,0.0,100.0,0.0,96.875,3.125,96.96969696969697,3.0303030303030303
10330,130,127,3,97.6923076923077,2.307692307692308,90.625,9.375,100.0,0.0,100.0,0.0,100.0,0.0
10331,130,127,3,97.6923076923077,2.307692307692308,100.0,0.0,100.0,0.0,96.875,3.125,93.93939393939394,6.0606060606060606
10332,130,102,28,78.46153846153847,21.53846153846154,93.75,6.25,100.0,0.0,84.375,15.625,36.36363636363637,63.63636363636363
10334,130,123,7,94.6153846153846,5.384615384615385,84.375,15.625,100.0,0.0,96.875,3.125,96.96969696969697,3.0303030303030303
10335,130,129,1,99.23076923076924,0.7692307692307693,96.875,3.125,100.0,0.0,100.0,0.0,100.0,0.0
10337,130,129,1,99.23076923076924,0.7692307692307693,100.0,0.0,100.0,0.0,96.875,3.125,100.0,0.0
10338,130,115,15,88.46153846153845,11.538461538461538,84.375,15.625,87.87878787878788,12.121212121212121,93.75,6.25,87.87878787878788,12.121212121212121
10339,130,127,3,97.6923076923077,2.307692307692308,96.875,3.125,96.96969696969697,3.0303030303030303,96.875,3.125,100.0,0.0
10341,130,123,7,94.6153846153846,5.384615384615385,90.625,9.375,96.96969696969697,3.0303030303030303,93.75,6.25,96.96969696969697,3.0303030303030303
10342,130,128,2,98.46153846153848,1.5384615384615383,100.0,0.0,100.0,0.0,96.875,3.125,96.96969696969697,3.0303030303030303
10343,130,116,14,89.23076923076924,10.76923076923077,81.25,18.75,93.93939393939394,6.0606060606060606,87.5,12.5,93.93939393939394,6.0606060606060606
10344,130,130,0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
10345,130,114,16,87.6923076923077,12.307692307692308,87.5,12.5,100.0,0.0,78.125,21.875,84.84848484848484,15.151515151515152
10346,130,128,2,98.46153846153848,1.5384615384615383,100.0,0.0,100.0,0.0,100.0,0.0,93.93939393939394,6.0606060606060606
10348,130,123,7,94.6153846153846,5.384615384615385,90.625,9.375,100.0,0.0,96.875,3.125,90.9090909090909,9.090909090909092
10351,130,125,5,96.15384615384616,3.8461538461538463,96.875,3.125,96.96969696969697,3.0303030303030303,93.75,6.25,96.96969696969697,3.0303030303030303
10354,130,118,12,90.76923076923076,9.230769230769232,84.375,15.625,96.96969696969697,3.0303030303030303,93.75,6.25,87.87878787878788,12.121212121212121
10355,130,124,6,95.3846153846154,4.615384615384616,93.75,6.25,96.96969696969697,3.0303030303030303,96.875,3.125,93.93939393939394,6.0606060606060606
10356,130,128,2,98.46153846153848,1.5384615384615383,100.0,0.0,100.0,0.0,100.0,0.0,93.93939393939394,6.0606060606060606
10357,130,129,1,99.23076923076924,0.7692307692307693,100.0,0.0,100.0,0.0,100.0,0.0,96.96969696969697,3.0303030303030303
10358,130,127,3,97.6923076923077,2.307692307692308,90.625,9.375,100.0,0.0,100.0,0.0,100.0,0.0
10359,130,125,5,96.15384615384616,3.8461538461538463,93.75,6.25,96.96969696969697,3.0303030303030303,96.875,3.125,96.96969696969697,3.0303030303030303
10360,130,129,1,99.23076923076924,0.7692307692307693,100.0,0.0,96.96969696969697,3.0303030303030303,100.0,0.0,100.0,0.0
10361,130,127,3,97.6923076923077,2.307692307692308,100.0,0.0,100.0,0.0,93.75,6.25,96.96969696969697,3.0303030303030303
10362,130,125,5,96.15384615384616,3.8461538461538463,96.875,3.125,96.96969696969697,3.0303030303030303,96.875,3.125,93.93939393939394,6.0606060606060606
10363,130,127,3,97.6923076923077,2.307692307692308,96.875,3.125,100.0,0.0,100.0,0.0,93.93939393939394,6.0606060606060606
10364,130,128,2,98.46153846153848,1.5384615384615383,96.875,3.125,100.0,0.0,100.0,0.0,96.96969696969697,3.0303030303030303
10365,260,241,19,92.6923076923077,7.307692307692308,90.625,9.375,96.96969696969697,3.0303030303030303,90.625,9.375,92.42424242424242,7.575757575757576
10366,130,129,1,99.23076923076924,0.7692307692307693,96.875,3.125,100.0,0.0,100.0,0.0,100.0,0.0
10367,130,122,8,93.84615384615384,6.153846153846154,81.25,18.75,100.0,0.0,100.0,0.0,93.93939393939394,6.0606060606060606
10368,130,127,3,97.6923076923077,2.307692307692308,100.0,0.0,96.96969696969697,3.0303030303030303,93.75,6.25,100.0,0.0
10369,130,130,0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
10370,130,126,4,96.92307692307692,3.076923076923077,96.875,3.125,100.0,0.0,90.625,9.375,100.0,0.0
10371,130,128,2,98.46153846153848,1.5384615384615383,100.0,0.0,100.0,0.0,100.0,0.0,93.93939393939394,6.0606060606060606
10372,130,127,3,97.6923076923077,2.307692307692308,96.875,3.125,100.0,0.0,96.875,3.125,96.96969696969697,3.0303030303030303
10373,130,127,3,97.6923076923077,2.307692307692308,96.875,3.125,96.96969696969697,3.0303030303030303,96.875,3.125,100.0,0.0
10374,130,125,5,96.15384615384616,3.8461538461538463,93.75,6.25,100.0,0.0,96.875,3.125,93.93939393939394,6.0606060606060606
10376,130,119,11,91.53846153846152,8.461538461538462,84.375,15.625,100.0,0.0,84.375,15.625,96.96969696969697,3.0303030303030303
10377,130,125,5,96.15384615384616,3.8461538461538463,90.625,9.375,100.0,0.0,93.75,6.25,100.0,0.0
10397,130,122,8,93.84615384615384,6.153846153846154,90.625,9.375,100.0,0.0,84.375,15.625,100.0,0.0
10399,130,125,5,96.15384615384616,3.8461538461538463,96.875,3.125,100.0,0.0,96.875,3.125,90.9090909090909,9.090909090909092
10400,130,125,5,96.15384615384616,3.8461538461538463,90.625,9.375,100.0,0.0,96.875,3.125,96.96969696969697,3.0303030303030303
10401,130,129,1,99.23076923076924,0.7692307692307693,100.0,0.0,100.0,0.0,96.875,3.125,100.0,0.0
10404,130,130,0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
10406,130,122,8,93.84615384615384,6.153846153846154,84.375,15.625,93.93939393939394,6.0606060606060606,96.875,3.125,100.0,0.0
10407,130,126,4,96.92307692307692,3.076923076923077,90.625,9.375,100.0,0.0,96.875,3.125,100.0,0.0
10410,130,125,5,96.15384615384616,3.8461538461538463,93.75,6.25,100.0,0.0,90.625,9.375,100.0,0.0
10411,130,115,15,88.46153846153845,11.538461538461538,71.875,28.125,100.0,0.0,90.625,9.375,90.9090909090909,9.090909090909092
10412,130,129,1,99.23076923076924,0.7692307692307693,96.875,3.125,100.0,0.0,100.0,0.0,100.0,0.0
10413,130,128,2,98.46153846153848,1.5384615384615383,100.0,0.0,100.0,0.0,96.875,3.125,96.96969696969697,3.0303030303030303
10414,130,124,6,95.3846153846154,4.615384615384616,100.0,0.0,100.0,0.0,90.625,9.375,90.9090909090909,9.090909090909092
10415,130,127,3,97.6923076923077,2.307692307692308,96.875,3.125,96.96969696969697,3.0303030303030303,100.0,0.0,96.96969696969697,3.0303030303030303
10416,130,125,5,96.15384615384616,3.8461538461538463,90.625,9.375,100.0,0.0,96.875,3.125,96.96969696969697,3.0303030303030303
10421,130,127,3,97.6923076923077,2.307692307692308,93.75,6.25,100.0,0.0,100.0,0.0,96.96969696969697,3.0303030303030303
10422,130,124,6,95.3846153846154,4.615384615384616,87.5,12.5,100.0,0.0,96.875,3.125,96.96969696969697,3.0303030303030303
10423,130,128,2,98.46153846153848,1.5384615384615383,96.875,3.125,100.0,0.0,100.0,0.0,96.96969696969697,3.0303030303030303
10424,130,126,4,96.92307692307692,3.076923076923077,96.875,3.125,96.96969696969697,3.0303030303030303,100.0,0.0,93.93939393939394,6.0606060606060606
10428,130,125,5,96.15384615384616,3.8461538461538463,90.625,9.375,96.96969696969697,3.0303030303030303,96.875,3.125,100.0,0.0
10429,130,116,14,89.23076923076924,10.76923076923077,81.25,18.75,93.93939393939394,6.0606060606060606,90.625,9.375,90.9090909090909,9.090909090909092
10430,130,118,12,90.76923076923076,9.230769230769232,87.5,12.5,90.9090909090909,9.090909090909092,100.0,0.0,84.84848484848484,15.151515151515152
10431,130,128,2,98.46153846153848,1.5384615384615383,100.0,0.0,100.0,0.0,93.75,6.25,100.0,0.0
10434,130,127,3,97.6923076923077,2.307692307692308,96.875,3.125,100.0,0.0,93.75,6.25,100.0,0.0
10435,130,129,1,99.23076923076924,0.7692307692307693,96.875,3.125,100.0,0.0,100.0,0.0,100.0,0.0
10436,130,124,6,95.3846153846154,4.615384615384616,84.375,15.625,100.0,0.0,100.0,0.0,96.96969696969697,3.0303030303030303
10437,130,129,1,99.23076923076924,0.7692307692307693,96.875,3.125,100.0,0.0,100.0,0.0,100.0,0.0
10440,130,122,8,93.84615384615384,6.153846153846154,81.25,18.75,100.0,0.0,100.0,0.0,93.93939393939394,6.0606060606060606
